"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","PopulationCountry","CasesRaw","RawIncidence","OfficialAnnualCases","AnnualCaseSource","AnnualCaseNotes","AnnualRawCases","AdjustmentFactor","AnalysisCases","AnalysisIncidence","Incidence"
2018-05-06,2018,NA,19,"Pertussis",92,"https://wonder.cdc.gov/nndss/static/2018/19/2018-19-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",92,0.0274580557865469,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,359.546319479219,0.107309161935956,0.0274580557865469
2018-05-13,2018,NA,20,"Pertussis",94,"https://wonder.cdc.gov/nndss/static/2018/20/2018-20-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",94,0.0280549700427761,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,367.362543815724,0.109641969804129,0.0280549700427761
2018-05-20,2018,NA,21,"Pertussis",107,"https://wonder.cdc.gov/nndss/static/2018/21/2018-21-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",107,0.0319349127082665,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,418.168002003005,0.124805220947254,0.0319349127082665
2018-05-27,2018,NA,22,"Pertussis",91,"https://wonder.cdc.gov/nndss/static/2018/22/2018-22-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",91,0.0271595986584322,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,355.638207310966,0.10614275800187,0.0271595986584322
2018-06-03,2018,NA,23,"Pertussis",100,"https://wonder.cdc.gov/nndss/static/2018/23/2018-23-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",100,0.029845712811464,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,390.811216825238,0.116640393408648,0.029845712811464
2018-06-10,2018,NA,24,"Pertussis",97,"https://wonder.cdc.gov/nndss/static/2018/24/2018-24-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",97,0.0289503414271201,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,379.086880320481,0.113141181606389,0.0289503414271201
2018-06-17,2018,NA,25,"Pertussis",78,"https://wonder.cdc.gov/nndss/static/2018/25/2018-25-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",78,0.0232796559929419,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,304.832749123686,0.0909795068587457,0.0232796559929419
2018-06-24,2018,NA,26,"Pertussis",103,"https://wonder.cdc.gov/nndss/static/2018/26/2018-26-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",103,0.0307410841958079,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,402.535553329995,0.120139605210908,0.0307410841958079
2018-07-01,2018,NA,27,"Pertussis",80,"https://wonder.cdc.gov/nndss/static/2018/27/2018-27-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",80,0.0238765702491712,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,312.64897346019,0.0933123147269186,0.0238765702491712
2018-07-08,2018,NA,28,"Pertussis",51,"https://wonder.cdc.gov/nndss/static/2018/28/2018-28-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",51,0.0152213135338466,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,199.313720580871,0.0594866006384106,0.0152213135338466
2018-07-15,2018,NA,29,"Pertussis",72,"https://wonder.cdc.gov/nndss/static/2018/29/2018-29-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",72,0.0214889132242541,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,281.384076114171,0.0839810832542268,0.0214889132242541
2018-07-22,2018,NA,30,"Pertussis",92,"https://wonder.cdc.gov/nndss/static/2018/30/2018-30-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",92,0.0274580557865469,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,359.546319479219,0.107309161935956,0.0274580557865469
2018-07-29,2018,NA,31,"Pertussis",78,"https://wonder.cdc.gov/nndss/static/2018/31/2018-31-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",78,0.0232796559929419,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,304.832749123686,0.0909795068587457,0.0232796559929419
2018-08-05,2018,NA,32,"Pertussis",92,"https://wonder.cdc.gov/nndss/static/2018/32/2018-32-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",92,0.0274580557865469,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,359.546319479219,0.107309161935956,0.0274580557865469
2018-08-12,2018,NA,33,"Pertussis",70,"https://wonder.cdc.gov/nndss/static/2018/33/2018-33-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",70,0.0208919989680248,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,273.567851777667,0.0816482753860538,0.0208919989680248
2018-08-19,2018,NA,34,"Pertussis",138,"https://wonder.cdc.gov/nndss/static/2018/34/2018-34-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",138,0.0411870836798203,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,539.319479218828,0.160963742903935,0.0411870836798203
2018-08-26,2018,NA,35,"Pertussis",87,"https://wonder.cdc.gov/nndss/static/2018/35/2018-35-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",87,0.0259657701459737,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,340.005758637957,0.101477142265524,0.0259657701459737
2018-09-02,2018,NA,36,"Pertussis",64,"https://wonder.cdc.gov/nndss/static/2018/36/2018-36-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",64,0.019101256199337,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,250.119178768152,0.0746498517815349,0.019101256199337
2018-09-09,2018,NA,37,"Pertussis",107,"https://wonder.cdc.gov/nndss/static/2018/37/2018-37-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",107,0.0319349127082665,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,418.168002003005,0.124805220947254,0.0319349127082665
2018-09-16,2018,NA,38,"Pertussis",68,"https://wonder.cdc.gov/nndss/static/2018/38/2018-38-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",68,0.0202950847117955,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,265.751627441162,0.0793154675178808,0.0202950847117955
2018-09-23,2018,NA,39,"Pertussis",72,"https://wonder.cdc.gov/nndss/static/2018/39/2018-39-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",72,0.0214889132242541,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,281.384076114171,0.0839810832542268,0.0214889132242541
2018-09-30,2018,NA,40,"Pertussis",68,"https://wonder.cdc.gov/nndss/static/2018/40/2018-40-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",68,0.0202950847117955,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,265.751627441162,0.0793154675178808,0.0202950847117955
2018-10-07,2018,NA,41,"Pertussis",61,"https://wonder.cdc.gov/nndss/static/2018/41/2018-41-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",61,0.018205884814993,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,238.394842263395,0.0711506399792755,0.018205884814993
2018-10-14,2018,NA,42,"Pertussis",47,"https://wonder.cdc.gov/nndss/static/2018/42/2018-42-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",47,0.0140274850213881,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,183.681271907862,0.0548209849020647,0.0140274850213881
2018-10-21,2018,NA,43,"Pertussis",62,"https://wonder.cdc.gov/nndss/static/2018/43/2018-43-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",62,0.0185043419431077,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,242.302954431647,0.072317043913362,0.0185043419431077
2018-10-28,2018,NA,44,"Pertussis",80,"https://wonder.cdc.gov/nndss/static/2018/44/2018-44-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",80,0.0238765702491712,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,312.64897346019,0.0933123147269186,0.0238765702491712
2018-11-04,2018,NA,45,"Pertussis",58,"https://wonder.cdc.gov/nndss/static/2018/45/2018-45-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",58,0.0173105134306491,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,226.670505758638,0.067651428177016,0.0173105134306491
2018-11-11,2018,NA,46,"Pertussis",77,"https://wonder.cdc.gov/nndss/static/2018/46/2018-46-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",77,0.0229811988648273,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,300.924636955433,0.0898131029246592,0.0229811988648273
2018-11-18,2018,NA,47,"Pertussis",0,"https://wonder.cdc.gov/nndss/static/2018/47/2018-47-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",0,0,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,0,0,0
2018-11-25,2018,NA,48,"Pertussis",113,"https://wonder.cdc.gov/nndss/static/2018/48/2018-48-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",113,0.0337256554769543,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,441.616675012519,0.131803644551773,0.0337256554769543
2018-12-02,2018,NA,49,"Pertussis",146,"https://wonder.cdc.gov/nndss/static/2018/49/2018-49-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",146,0.0435747407047374,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,570.584376564847,0.170294974376627,0.0435747407047374
2018-12-09,2018,NA,50,"Pertussis",116,"https://wonder.cdc.gov/nndss/static/2018/50/2018-50-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",116,0.0346210268612982,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,453.341011517276,0.135302856354032,0.0346210268612982
2018-12-16,2018,NA,51,"Pertussis",91,"https://wonder.cdc.gov/nndss/static/2018/51/2018-51-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",91,0.0271595986584322,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,355.638207310966,0.10614275800187,0.0271595986584322
2018-12-23,2018,NA,52,"Pertussis",37,"https://wonder.cdc.gov/nndss/static/2018/52/2018-52-table2M.html","US","Interpolation",335056497.5,3350.564975,"United States of America",37,0.0110429137402417,15609,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",3994,3.90811216825238,144.600150225338,0.0431569455611999,0.0110429137402417
2018-12-30,2019,NA,1,"Pertussis",41,"https://wonder.cdc.gov/nndss/static/2019/01/2019-01-table1z.html","US","Interpolation",337790066.5,3377.900665,"United States of America",41,0.0121377163114416,18617,"CDC annual pertussis surveillance tables","Official annual US pertussis total used to calibrate weekly NNDSS interval series.",4845,3.84251805985552,157.543240454076,0.0466393941321174,0.0121377163114416
